UUID,id,NEW_title,NEW_abstract,NEW_keywords_theme,NEW_keywords_place,NEW_topic_categories,NEW_link_download,NEW_link_information,NEW_link_service_esri,NEW_link_service_wms,NEW_distribution_format,NEW_date_publication,NEW_date_revision,originator,publisher,datasetURI
http://gis.michigan.opendata.arcgis.com/datasets/37c9d44bf04c446f992a79f7c2177b62_10,168663,"MDOT Bridge Connections: Michigan, ","""The bridge connection layer is a statewide inventory of the bridge mounted signs installed on MDOT bridges, railroad bridges and local bridges within MDOTïs jurisdiction. The data is used to populate the MiBridge System for bridge mounted signs inspection, for designers to determine existing bridge and bridge mounted sign information when upgrading overhead signs attached to bridges, and for contractors when performing installation of bridge mounted signs. Please see the MDOT Metadata Form for additional information. Update Cycle: Bridge Connections inventory was last updated on April 3, 2015 as part of the initial inventory conducted by a signing pre-qualified consultant, OHM. Updates are anticipated, but a schedule and time line are still being developed. Data Quality: The inventory effort utilized tablets with Trimble Terraflex software to collect the bridge connection locations, attributes, and photos. This is the final project deliverable from the consultant. Coverage: This inventory is complete in its coverage of all bridge connections on State of Michigan trunkline roads. Contact: Alonso Uzcategui""",mounted###michigan###signs###assets###transportation###connections###mi###open data###bridge###mdot,Michigan,transportationintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/37c9d44bf04c446f992a79f7c2177b62_10.zip,http://gis.michigan.opendata.arcgis.com/datasets/37c9d44bf04c446f992a79f7c2177b62_10,https://gisago.mcgi.state.mi.us/arcgis/rest/services/MDOT/mdot_opendata/MapServer/10,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,MDOTBridgeConnections
http://gis.michigan.opendata.arcgis.com/datasets/ce9185c78b77417a8f185a281267ef11_8,168662,"MDOT Five Year Transportation Program (5YTP) - Bridges: Michigan, ","""The Five-Year Transportation Program (5YTP) is an annual document listing road and bridge projects planned for the next five years. A snapshot of 5YTP projects is produced annually and presented for approval to the State Transportation Commission. The 5YTP snapshot is later archived and the document is posted on MDOTïs Web site. A Web-based interactive state map is available which plots individual projects for the public to easily view. Please see the MDOT Metadata Form for additional information or visit the 5YTP Website . Update Cycle: The Five Year Transportation Program (5YTP) layer was last updated in January 2016 and is updated on an annual basis. Data Quality: The GIS layer is generated from MDOTïs MAP database 5YTP archive snapshot. Coverage: This layer covers all projects in the current 5YTP snapshot. Contact: Eric Mullen, mullene@michigan.gov""",mdot###open data###transportation###plan###michigan###five###5YTP###planning###bridges###mi###program,Michigan,transportationplanningCadastreintelligenceMilitaryfarming,http://gis.michigan.opendata.arcgis.com/datasets/ce9185c78b77417a8f185a281267ef11_8.zip,http://gis.michigan.opendata.arcgis.com/datasets/ce9185c78b77417a8f185a281267ef11_8,https://gisago.mcgi.state.mi.us/arcgis/rest/services/MDOT/mdot_opendata/MapServer/8,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,MDOTFiveYearTransportationProgram5YTPBridges
http://gis.michigan.opendata.arcgis.com/datasets/a1924d4046834f3dbe9499d0e7df7b62_12,168661,"MDOT Cargo Ports: Michigan, ","""MDOTïs Cargo Ports layer includes location and in/outbound tonnage for each cargo port. The data is used for the state long range plan, freight planning, economic analysis studies, and for various requests from local agencies. Please see the MDOT Metadata Form for additional information. Update Cycle: Data is upgraded about every 9 months and is subject to the Army Corp of Engineers (ACOE) data release. Data Quality: Cargo ports are contacted by MDOT for updates if they are not in the ACOE data. Coverage: This inventory contains all cargo port locations and tonnage except for tonnage from the cargo port in Brevort that does not report tonnage data. Contact: Jesse Gwilliams, gwilliamsj@michigan.gov""",mdot###michigan###ports###facilities###mi###cargo###open data###transportation,Michigan,transportationintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/a1924d4046834f3dbe9499d0e7df7b62_12.zip,http://gis.michigan.opendata.arcgis.com/datasets/a1924d4046834f3dbe9499d0e7df7b62_12,http://gisago.mcgi.state.mi.us/arcgis/rest/services/MDOT/mdot_opendata/MapServer/12,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,MDOTCargoPorts
http://gis.michigan.opendata.arcgis.com/datasets/ef46fd744ebf46cd966780ce1913e4db_9,168660,"MDOT Five Year Transportation Program (5YTP) - Roads: Michigan, ","""The Five-Year Transportation Program (5YTP) is an annual document listing road and bridge projects planned for the next five years. A snapshot of 5YTP projects is produced annually and presented for approval to the State Transportation Commission. The 5YTP snapshot is later archived and the document is posted on MDOTïs Web site. A Web-based interactive state map is available which plots individual projects for the public to easily view. Please see the MDOT Metadata Form for additional information or visit the 5YTP Website . Update Cycle: The Five Year Transportation Program (5YTP) layer was last updated in January 2016 and is updated on an annual basis. Data Quality: The GIS layer is generated from MDOTïs MAP database 5YTP archive snapshot. Coverage: This layer covers all projects in the current 5YTP snapshot. Contact: Eric Mullen, mullene@michigan.gov""",five###open data###michigan###program###plan###5YTP###transportation###mi###roads###planning###mdot,Michigan,transportationplanningCadastreintelligenceMilitaryfarming,http://gis.michigan.opendata.arcgis.com/datasets/ef46fd744ebf46cd966780ce1913e4db_9.zip,http://gis.michigan.opendata.arcgis.com/datasets/ef46fd744ebf46cd966780ce1913e4db_9,https://gisago.mcgi.state.mi.us/arcgis/rest/services/MDOT/mdot_opendata/MapServer/9,,Shapefile shapefile,,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,MDOTFiveYearTransportationProgram5YTPRoads
http://gis.michigan.opendata.arcgis.com/datasets/a25b7114d233496eaece59a23e31f4b2_0,168664,"Master Plan Neighborhoods, Detroit: Michigan, 2014",There is no description available.,Detroit###Neighborhoods###Property Land Use and Housing###Master Plan,Michigan,,http://gis.michigan.opendata.arcgis.com/datasets/a25b7114d233496eaece59a23e31f4b2_0.zip,http://gis.michigan.opendata.arcgis.com/datasets/a25b7114d233496eaece59a23e31f4b2_0,https://services2.arcgis.com/HsXtOCMp1Nis1Ogr/arcgis/rest/services/Detroit_Master_Plan_Neighborhoods/FeatureServer/0,,Shapefile shapefile,2/11/14,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,MasterPlanNeighborhoodsDetroit
http://gis.michigan.opendata.arcgis.com/datasets/dc9e1971f2064826b299bc26e0aaeca3_15,168665,"Major Watersheds-Subbasins: Michigan, 2015",This data set depicts the drainage areas of 20 square miles or greater at geographic features such as the mouth of a river or the location of a USGS stream flow collection station. It is used to determine hydrologic parameters for determining a range of flows in watershed analysis. More Metadata,hydro###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/dc9e1971f2064826b299bc26e0aaeca3_15.zip,http://gis.michigan.opendata.arcgis.com/datasets/dc9e1971f2064826b299bc26e0aaeca3_15,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/15,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,MajorWatershedsSubbasins
http://gis.michigan.opendata.arcgis.com/datasets/5bc8f5c20524471abb25484b8bbb56bc_2,168668,"Lake St. Clair Bathymetric Contours: Michigan, 2015",Lake St. Clair Bathymetric Contours More Metadata,elevation###michigan###hydro###topography,Michigan,geoscientificInformationinlandWaterselevation,http://gis.michigan.opendata.arcgis.com/datasets/5bc8f5c20524471abb25484b8bbb56bc_2.zip,http://gis.michigan.opendata.arcgis.com/datasets/5bc8f5c20524471abb25484b8bbb56bc_2,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/elevation/MapServer/2,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,LakeStClairBathymetricContours
http://gis.michigan.opendata.arcgis.com/datasets/8658a5447fb146d28d40bb8e8eeb648b_13,168667,"Lake St. Clair Shoreline: Michigan, 2015",Lake St. Clair Shoreline More Metadata,hydro###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/8658a5447fb146d28d40bb8e8eeb648b_13.zip,http://gis.michigan.opendata.arcgis.com/datasets/8658a5447fb146d28d40bb8e8eeb648b_13,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/13,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,LakeStClairShoreline
http://gis.michigan.opendata.arcgis.com/datasets/3269b9e0d086429c8472c508fe5ad6bb_2,168666,"Land Cover Circa 1800: Michigan, 2015","""Landuse circa 1800 is a statewide database for Michigan based on original surveyors tree data and descriptions of the vegetation and land between 1816 and 1856. This is a fully attributed version that contains all vegetation codes (see attribute information). The database creators recognize that there are errors in the database due to interpretation and data input. Errors of comission and omission may still exist in the current version of the database. For concerns on the use, see the limitations listed below, refer to the references provided, or call the contact for more information. Database has county codes and data in it from IDENTITY process run against the stco100 database. This provides county names and FIPS codes. Ran the ADDAREA command to add area in acres and square miles as well. Please do not redistribute this database - please have requestors contact the source. Also note the version/edition number on this database release. Any future updates or modifications will have a version/edition number assigned. All previous versions/editions should be destroyed or removed to an archive status. Version 1.0 - completed QA/QC Version 1.1 - Annotation removed from all LU1800 databases. More Metadata""",environment###michigan###geology,Michigan,geoscientificInformationenvironmentgeoscientificInformation,http://gis.michigan.opendata.arcgis.com/datasets/3269b9e0d086429c8472c508fe5ad6bb_2.zip,http://gis.michigan.opendata.arcgis.com/datasets/3269b9e0d086429c8472c508fe5ad6bb_2,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/environment/MapServer/2,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,LandCoverCirca1800
http://gis.michigan.opendata.arcgis.com/datasets/e38a9564839040f2a34272af79084168_23,168669,"Lake Polygons: Michigan, 2015",Michigan Lake Polygons More Metadata,hydro###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/e38a9564839040f2a34272af79084168_23.zip,http://gis.michigan.opendata.arcgis.com/datasets/e38a9564839040f2a34272af79084168_23,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/23,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,LakePolygons
http://gis.michigan.opendata.arcgis.com/datasets/5e2911231fe246128d0ff8495935ee85_12,168670,"Lake Michigan Shoreline: Michigan, 2015",Lake Michigan Shoreline More Metadata,hydro###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/5e2911231fe246128d0ff8495935ee85_12.zip,http://gis.michigan.opendata.arcgis.com/datasets/5e2911231fe246128d0ff8495935ee85_12,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/12,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,LakeMichiganShoreline
http://gis.michigan.opendata.arcgis.com/datasets/269f5b90827b49c18a8b8629e2916130_1,168671,"Lake Michigan Bathymetric Contours: Michigan, 2015",Lake Michigan Bathymetric Contours More Metadata,elevation###michigan###hydro###topography,Michigan,geoscientificInformationinlandWaterselevation,http://gis.michigan.opendata.arcgis.com/datasets/269f5b90827b49c18a8b8629e2916130_1.zip,http://gis.michigan.opendata.arcgis.com/datasets/269f5b90827b49c18a8b8629e2916130_1,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/elevation/MapServer/1,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,LakeMichiganBathymetricContours
http://gis.michigan.opendata.arcgis.com/datasets/aea5edbfa8bd43d09775c1fa8c27a520_11,168672,"Lake Erie Shoreline: Michigan, 2015",Lake Erie Shoreline More Metadata,hydro###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/aea5edbfa8bd43d09775c1fa8c27a520_11.zip,http://gis.michigan.opendata.arcgis.com/datasets/aea5edbfa8bd43d09775c1fa8c27a520_11,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/11,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,LakeErieShoreline
http://gis.michigan.opendata.arcgis.com/datasets/be53c64cd8f349ffbfe9b9418c527419_22,168675,"Inland Lake Assessment Units: Michigan, 2015",Michigan Inland Lake Assessment Units More Metadata,hydro###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/be53c64cd8f349ffbfe9b9418c527419_22.zip,http://gis.michigan.opendata.arcgis.com/datasets/be53c64cd8f349ffbfe9b9418c527419_22,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/22,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,InlandLakeAssessmentUnits
http://gis.michigan.opendata.arcgis.com/datasets/65085a22e09e432c92d722d85f467f7a_4,168674,"Inland Lake Contours: Michigan, 2015",Michigan Inland Lake Contours More Metadata,hydro###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/65085a22e09e432c92d722d85f467f7a_4.zip,http://gis.michigan.opendata.arcgis.com/datasets/65085a22e09e432c92d722d85f467f7a_4,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/4,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,InlandLakeContours
http://gis.michigan.opendata.arcgis.com/datasets/dc1289644494437a9f34940269c971b5_0,168673,"Lake Erie Bathymetric Contours: Michigan, 2015",Lake Erie Bathymetric Contours More Metadata,elevation###michigan###hydro###topography,Michigan,geoscientificInformationinlandWaterselevation,http://gis.michigan.opendata.arcgis.com/datasets/dc1289644494437a9f34940269c971b5_0.zip,http://gis.michigan.opendata.arcgis.com/datasets/dc1289644494437a9f34940269c971b5_0,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/elevation/MapServer/0,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,LakeErieBathymetricContours
http://gis.michigan.opendata.arcgis.com/datasets/27134add94a04e4384225734f821a0d7_17,168676,"Hydrography Polygons: Michigan, 2015",Michigan Hydrography Polygons More Metadata,michigan###ponds###hydro###rivers###creeks###lakes###streams###mgf###drains,Michigan,inlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/27134add94a04e4384225734f821a0d7_17.zip,http://gis.michigan.opendata.arcgis.com/datasets/27134add94a04e4384225734f821a0d7_17,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/17,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,HydrographyPolygons
http://gis.michigan.opendata.arcgis.com/datasets/078bf618c3e047ab9358c48f8c735eaa_17,168680,"House Districts: Michigan, 2015",House Districts from the Michigan Geographic Framework (MGF) base map. 2011 Apportionment Plan as enacted by PA 129 of 2011. More Metadata,boundaries###michigan geographic framework###michigan###mgf###political,Michigan,boundaries,http://gis.michigan.opendata.arcgis.com/datasets/078bf618c3e047ab9358c48f8c735eaa_17.zip,http://gis.michigan.opendata.arcgis.com/datasets/078bf618c3e047ab9358c48f8c735eaa_17,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/17,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,HouseDistricts
http://gis.michigan.opendata.arcgis.com/datasets/45eb3aa7cb014130b0d509b7f51b6918_2,168679,"Hunter Access Program Land Areas: Michigan, 2015","""Hunter Access Program Lands include lands managed by private citizens in agreement with the Michigan Department of Natural Resources that are open to public hunting. Please double check with the appropriate agency for specific rules, regulations, and restrictions.""",hunting###hunting land###dnr,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/45eb3aa7cb014130b0d509b7f51b6918_2.zip,http://gis.michigan.opendata.arcgis.com/datasets/45eb3aa7cb014130b0d509b7f51b6918_2,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrHuntableLands/MapServer/2,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,HunterAccessProgramLandAreas
http://gis.michigan.opendata.arcgis.com/datasets/0b137b01aa0143b1a63d1a877ee1ce70_1,168678,"Hunter Access Program Land Locations: Michigan, 2015","""Hunter Access Program Lands include lands managed by private citizens in agreement with the Michigan Department of Natural Resources that are open to public hunting. Please double check with the appropriate agency for specific rules, regulations, and restrictions.""",hunting###hunting land###dnr,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/0b137b01aa0143b1a63d1a877ee1ce70_1.zip,http://gis.michigan.opendata.arcgis.com/datasets/0b137b01aa0143b1a63d1a877ee1ce70_1,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrHuntableLands/MapServer/1,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,HunterAccessProgramLandLocations
http://gis.michigan.opendata.arcgis.com/datasets/f34a4c83afea4736a003e9f92bb0c6c8_2,168677,"Hydrography Lines: Michigan, 2015",Michigan Hydrography Lines More Metadata,michigan###ponds###hydro###rivers###creeks###lakes###streams###mgf###drains,Michigan,inlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/f34a4c83afea4736a003e9f92bb0c6c8_2.zip,http://gis.michigan.opendata.arcgis.com/datasets/f34a4c83afea4736a003e9f92bb0c6c8_2,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/2,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,HydrographyLines
http://gis.michigan.opendata.arcgis.com/datasets/dfc243c810da4794989b1b0f35a6b9f0_27,168685,"Great Lakes Assessment Units: Michigan, 2015",Great Lakes Assessment Units More Metadata,hydro###michigan###deq,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/dfc243c810da4794989b1b0f35a6b9f0_27.zip,http://gis.michigan.opendata.arcgis.com/datasets/dfc243c810da4794989b1b0f35a6b9f0_27,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/27,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,GreatLakesAssessmentUnits
http://gis.michigan.opendata.arcgis.com/datasets/1bc287e1add941f4a983277c4db7b421_2,168684,"Hemlock Host Species 2008: Michigan, 2015",Hemlock Host Species 2008 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forest planning###forestry,Michigan,planningCadastreeconomy,http://gis.michigan.opendata.arcgis.com/datasets/1bc287e1add941f4a983277c4db7b421_2.zip,http://gis.michigan.opendata.arcgis.com/datasets/1bc287e1add941f4a983277c4db7b421_2,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/2,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,HemlockHostSpecies2008
http://gis.michigan.opendata.arcgis.com/datasets/85ccffdf80e34fbc875ba9f0a267b6a4_3,168683,"Hemlock Host Species 2013: Michigan, 2015",Hemlock Host Species 2013 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forest planning###forestry,Michigan,planningCadastreeconomy,http://gis.michigan.opendata.arcgis.com/datasets/85ccffdf80e34fbc875ba9f0a267b6a4_3.zip,http://gis.michigan.opendata.arcgis.com/datasets/85ccffdf80e34fbc875ba9f0a267b6a4_3,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/3,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,HemlockHostSpecies2013
http://gis.michigan.opendata.arcgis.com/datasets/2e302d58277b493596b2a482579e3dfd_4,168682,"Hemlock Host Species 2014: Michigan, 2015",Hemlock Host Species 2014 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forest planning###forestry,Michigan,planningCadastreeconomy,http://gis.michigan.opendata.arcgis.com/datasets/2e302d58277b493596b2a482579e3dfd_4.zip,http://gis.michigan.opendata.arcgis.com/datasets/2e302d58277b493596b2a482579e3dfd_4,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/4,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,HemlockHostSpecies2014
http://gis.michigan.opendata.arcgis.com/datasets/3bb9d7a05ccd4c2fb8eb7fefaaf46d55_0,168681,"Historical Shipwrecks: Michigan, 2015",This layer was created from a table of shipwreck locations created by Michigan DNR Historical Center.,shipwreck###history###dnr,Michigan,,http://gis.michigan.opendata.arcgis.com/datasets/3bb9d7a05ccd4c2fb8eb7fefaaf46d55_0.zip,http://gis.michigan.opendata.arcgis.com/datasets/3bb9d7a05ccd4c2fb8eb7fefaaf46d55_0,http://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrHistory/MapServer/0,,Shapefile shapefile,8/28/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,HistoricalShipwrecks
http://gis.michigan.opendata.arcgis.com/datasets/a020fc444ff04d6abf7b03b268cadb71_9,168686,"Glacial Landsystems: Michigan, 2015",Michigan Glacial Landsystems More Metadata,hydro###groundwater###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/a020fc444ff04d6abf7b03b268cadb71_9.zip,http://gis.michigan.opendata.arcgis.com/datasets/a020fc444ff04d6abf7b03b268cadb71_9,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/9,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,GlacialLandsystems
http://gis.michigan.opendata.arcgis.com/datasets/9c5e71bc214e42939476817ffda4c509_7,168688,"Federal Land Open to Hunting: Michigan, 2015","""Federal Lands Open to Hunting includes lands managed by the US Forest Service, National Park Service, and the US Fish and Wildlife Service that are open to public hunting. Please double check with the appropriate federal agency for specific rules and regulations.""",hunting###hunting land###dnr,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/9c5e71bc214e42939476817ffda4c509_7.zip,http://gis.michigan.opendata.arcgis.com/datasets/9c5e71bc214e42939476817ffda4c509_7,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrHuntableLands/MapServer/7,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,FederalLandOpentoHunting
http://gis.michigan.opendata.arcgis.com/datasets/baa14b73ba2f4d39b575713db8b42bb9_11,168687,"Forest Health Points: Michigan, 2015",Point data derived from the coordinates or section centroid entered into the Forest Health Citrix App.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/baa14b73ba2f4d39b575713db8b42bb9_11.zip,http://gis.michigan.opendata.arcgis.com/datasets/baa14b73ba2f4d39b575713db8b42bb9_11,http://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/11,,Shapefile shapefile,10/29/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,ForestHealthPoints
http://gis.michigan.opendata.arcgis.com/datasets/e2c9f99a5bf44f16bbe2f86602c07921_7,168692,"Drinking Water Wells - Southwest Michigan: Michigan, 2015","""The data in these six files is derived from Wellogic, the Michigan Department of Environmental Quality statewide ground water database. The six files combined contain information on over 575,000 spatially verified water well records. The six files are intended to provide water well information for wells in counties clustered by geographic region: Upper Peninsula, Northern Lower Peninsula, East Central Lower Peninsula, West Central Lower Peninsula, Southwest Lower Peninsula and the South Central _ Southeastern Lower Peninsula. The files are constructed to be easily merged, containing the same number and type of attribute fields. Although the derived data in these files represents the best readily available data, the six files do not represent a complete database of all wells or well records in existence. Until January 1, 2000 not all water well records for new wells in Michigan were entered into Wellogic. For wells drilled before 2000 the rate of inclusion is highly variable from one county to another. Further, there is a quality control check on location that may exclude a limited number of wells from Wellogic from the six files made available on this site. More Metadata""",hydro###groundwater###michigan###public health###deq,Michigan,healthgeoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/e2c9f99a5bf44f16bbe2f86602c07921_7.zip,http://gis.michigan.opendata.arcgis.com/datasets/e2c9f99a5bf44f16bbe2f86602c07921_7,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/public_health/MapServer/7,,Shapefile shapefile,10/16/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,DrinkingWaterWellsSouthwestMichigan
http://gis.michigan.opendata.arcgis.com/datasets/7711ba3d99ee4bf1b967812da2e0e21b_6,168691,"Drinking Water Wells - West Central Lower Peninsula: Michigan, 2015","""The data in these six files is derived from Wellogic, the Michigan Department of Environmental Quality statewide ground water database. The six files combined contain information on over 575,000 spatially verified water well records. The six files are intended to provide water well information for wells in counties clustered by geographic region: Upper Peninsula, Northern Lower Peninsula, East Central Lower Peninsula, West Central Lower Peninsula, Southwest Lower Peninsula and the South Central _ Southeastern Lower Peninsula. The files are constructed to be easily merged, containing the same number and type of attribute fields. Although the derived data in these files represents the best readily available data, the six files do not represent a complete database of all wells or well records in existence. Until January 1, 2000 not all water well records for new wells in Michigan were entered into Wellogic. For wells drilled before 2000 the rate of inclusion is highly variable from one county to another. Further, there is a quality control check on location that may exclude a limited number of wells from Wellogic from the six files made available on this site. More Metadata""",hydro###groundwater###michigan###public health###deq,Michigan,healthgeoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/7711ba3d99ee4bf1b967812da2e0e21b_6.zip,http://gis.michigan.opendata.arcgis.com/datasets/7711ba3d99ee4bf1b967812da2e0e21b_6,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/public_health/MapServer/6,,Shapefile shapefile,10/16/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,DrinkingWaterWellsWestCentralLowerPeninsula
http://gis.michigan.opendata.arcgis.com/datasets/e0ef07f51f9444b7a75c47e184f5e5b1_8,168690,"Estimated Groundwater Recharge: Michigan, 2015",This data set provides an estimate of annual groundwater recharge for each public land survey section in Michigan. More Metadata,hydro###groundwater###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/e0ef07f51f9444b7a75c47e184f5e5b1_8.zip,http://gis.michigan.opendata.arcgis.com/datasets/e0ef07f51f9444b7a75c47e184f5e5b1_8,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/8,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,EstimatedGroundwaterRecharge
